#,Gold,Prediction,Correct,PromptLength
4749,path,path,1,5799
4750,drapes,curtains,0,5503
4751,henrik,henrik,1,5720
4752,cat,cat,1,5498
4753,nikki,nikki,1,5176
4754,road,road,1,5645
4755,prison,prison,1,5368
4756,socialite,socialite,1,5472
4757,flowers,flowers,1,5604
4758,langdon,sato,0,5397
4759,appetite,appetite,1,5498
4760,inn,inn,1,5607
4761,screamed,said,0,5640
4762,noise,noise,1,6046
4763,tristan,tristan,1,5300
4764,lance,lance,1,5715
4765,watch,watch,1,5684
4766,ebens,ebens,1,5859
4767,description,word,0,4942
4768,class,class,1,5785
4769,sander,sander,1,5283
4770,arguing,fighting,0,5965
4771,ann,ann,1,5204
4772,heather,heather,1,5301
4773,key,glove,0,5709
4774,max,max,1,5535
4775,abbey,abbey,1,5576
4776,bottle,bottle,1,5731
4777,realm,realm,1,5684
4778,makeover,makeover,1,5494
4779,marina,marina,1,5575
4780,wishes,wishes,1,5871
4781,phillip,phillip,1,5095
4782,alpha,enemy,0,5523
4783,justice,justice,1,5889
4784,blake,blake,1,5378
4785,tower,tower,1,5715
4786,greg,greg,1,5381
4787,myself,myself,1,5750
4788,actually,evie,0,5331
4789,robbie,robbie,1,5726
4790,countess,countess,1,5663
4791,challenge,challenge,1,6315
4792,seth,seth,1,5708
4793,stones,stones,1,5770
4794,tournament,tournament,1,5680
4795,inconvenient,inconvenient,1,5489
4796,speaker,speaker,1,5624
4797,ryan,fareed,0,5374
4798,carriage,carriage,1,5583
4799,school,school,1,5446
4800,juice,juice,1,5818
4801,bubba,bubba,1,5752
4802,theater,theater,1,5802
4803,traylor,traylor,1,5109
4804,magic,magic,1,5542
4805,first,first,1,5350
4806,ability,ability,1,5708
4807,down,down,1,5577
4808,shed,shed,1,5617
4809,tumble,tumble,1,5852
4810,starbucks,starbucks,1,5586
4811,denny,denny,1,5598
4812,form,form,1,5632
4813,brianne,brianne,1,5398
4814,melissa,melissa,1,6314
4815,aisle,cart,0,5740
4816,politics,politics,1,5793
4817,pyramid,tank,0,5637
4818,captain,captain,1,5308
4819,chute,chute,1,5829
4820,device,device,1,5703
4821,jacob,jacob,1,6520
4822,hands,hands,1,5379
4823,pipe,faucet,0,5773
4824,sphere,sphere,1,5694
4825,meter,meter,1,5672
4826,crew,life,0,5599
4827,ares,ares,1,5954
4828,duke,duke,1,5556
4829,emily,emily,1,5362
4830,hixson,hixson,1,5682
4831,bag,bag,1,5689
4832,zoe,zoe,1,5964
4833,mom,mom,1,5688
4834,sink,sink,1,5667
4835,brush,darkness,0,5695
4836,buses,buses,1,5542
4837,disappointed,disappointed,1,5709
4838,reference,reference,1,5661
4839,cello,cello,1,5563
4840,canyon,canyon,1,5839
4841,derek,derek,1,5670
4842,newark,newark,1,5411
4843,chris,chris,1,5893
4844,hank,hank,1,5632
4845,fundraiser,fundraiser,1,5612
4846,corners,corners,1,5867
4847,smiled,amanda,0,5770
4848,bubbles,bubbles,1,5293
4849,opera,opera,1,5807
4850,dana,dana,1,5502
4851,burden,burden,1,5606
4852,tommy,tommy,1,5508
4853,selena,selena,1,5379
4854,zhang,abby,0,5553
4855,towel,towel,1,5384
4856,douche,douche,1,5637
4857,christy,her,0,5897
4858,beer,beer,1,5640
4859,understood,understood,1,5415
4860,brad,brad,1,5400
4861,sanctuary,sanctuary,1,5369
4862,sad,sad,1,6004
4863,homework,homework,1,6504
4864,mina,mina,1,5338
4865,katrina,katrina,1,5451
4866,joe,joe,1,6087
4867,noticing,noticing,1,5206
4868,trip,trip,1,5474
4869,jamie,cassie,0,5553
4870,cruise,cruise,1,5566
4871,refuge,refuge,1,6427
4872,cart,cart,1,5613
4873,rusty,rusty,1,6052
4874,graham,graham,1,5767
4875,food,food,1,5348
4876,dimity,dimity,1,5587
4877,monastery,monastery,1,5769
4878,battles,battles,1,6502
4879,spraying,spraying,1,6082
4880,transform,transform,1,5470
4881,caves,coast,0,5821
4882,granny,granny,1,6498
4883,lizzie,marley,0,5442
4884,money,lifed,0,6220
4885,darren,darren,1,5917
4886,graham,graham,1,6183
4887,amber,amber,1,5345
4888,admiral,admiral,1,5942
4889,dave,dave,1,5252
4890,handkerchief,handkerchief,1,5545
4891,spy,spy,1,5587
4892,jordan,jordan,1,6072
4893,liam,liam,1,5299
4894,lash,lash,1,6004
4895,amos,amos,1,6094
4896,stilgar,stilgar,1,5320
4897,harvest,eat,0,6137
4898,gabriel,flannery,0,6011
4899,cockpit,cockpit,1,5576
4900,miller,miller,1,5605
4901,stacey,stacey,1,5110
4902,invited,invited,1,5321
4903,hailey,hailey,1,5403
4904,housekeeper,housekeeper,1,5693
4905,shakespeare,shakespeare,1,5504
4906,host,host,1,5632
4907,rope,rope,1,5672
4908,sonya,sonya,1,5850
4909,laces,corset,0,5645
4910,laurence,laurence,1,5576
4911,duke,duke,1,5717
4912,useless,useless,1,5954
4913,bunker,bunker,1,5537
4914,cancer,cancer,1,5539
4915,pearl,pearl,1,5555
4916,voice,voice,1,5543
4917,mack,mack,1,5192
4918,love,love,1,5720
4919,chrissy,chrissy,1,5812
4920,coach,coach,1,5696
4921,matilda,matilda,1,5508
4922,david,david,1,5572
4923,victoria,victoria,1,5560
4924,library,building,0,5576
4925,flag,bridge,0,5668
4926,claire,claire,1,5363
4927,ring,ring,1,5475
4928,suzan,suzan,1,5415
4929,jial,younger,0,5662
4930,ranges,frequency,0,6571
4931,grief,grief,1,5498
4932,christmas,christmas,1,5701
4933,coffee,coffee,1,5470
4934,zombies,zombies,1,5658
4935,brooks,brooks,1,5396
4936,brides,brides,1,5875
4937,zoe,zoe,1,5565
4938,ring,ring,1,6396
4939,concert,concert,1,5726
4940,fist,fist,1,5446
4941,matt,matt,1,5474
4942,guessed,guessed,1,5648
4943,showerhead,showerhead,1,5805
4944,will,will,1,5373
4945,sled,sled,1,5818
4946,stripes,stripes,1,5842
4947,mitch,mitch,1,5149
4948,swing,swing,1,5689
4949,crocodile,crocodile,1,5600
4950,planet,planet,1,5628
4951,olivia,olivia,1,5266
4952,duke,duke,1,5943
4953,simmons,simmons,1,5472
4954,mack,mack,1,5500
4955,martin,martin,1,5723
4956,foreman,driver,0,5570
4957,cave,cave,1,5576
4958,josh,josh,1,5482
4959,ryse,ryse,1,5804
4960,belief,belief,1,5624
4961,rachel,rachel,1,5474
4962,dylan,dylan,1,5263
4963,anna,anna,1,5316
4964,shrink,fall,0,5581
4965,opened,opened,1,5661
4966,caia,caia,1,5687
4967,robert,robert,1,5690
4968,colby,colby,1,5861
4969,pluggo,pluggo,1,6060
4970,fort,fort,1,5575
4971,elizabeth,the,0,5992
4972,dale,dale,1,5686
4973,gallop,gallop,1,5695
4974,prophecy,party,0,5576
4975,otto,otto,1,6144
4976,cybil,cybil,1,5558
4977,mel,eli,0,5418
4978,carousel,carousel,1,5702
4979,tray,tray,1,5542
4980,bob,bob,1,5921
4981,roth,roth,1,5461
4982,brazil,brazil,1,5782
4983,katherine,katherine,1,5326
4984,kira,kira,1,5308
4985,matt,mom,0,5298
4986,understanding,cassie,0,5367
4987,clutch,clutch,1,5567
4988,still,still,1,5458
4989,battle,battle,1,5521
4990,gael,xanthus,0,5887
4991,bob,bob,1,5282
4992,casino,casino,1,5693
4993,motorcycle,motorcycle,1,5782
4994,amount,cost,0,5996
4995,dale,dale,1,5823
4996,off,off,1,5567
4997,angeline,angeline,1,6140
4998,young,young,1,5330
4999,train,train,1,5551
5000,scarf,scarf,1,5675
5001,fiona,fiona,1,5550
5002,rocks,rocks,1,5636
5003,light,a,0,6137
5004,lion,lion,1,5596
5005,warm,warm,1,5649
5006,ty,ty,1,5161
5007,pocket,pocket,1,5505
5008,coach,coach,1,5692
5009,labor,labor,1,5309
5010,vine,vine,1,5606
5011,available,there,0,5359
5012,twins,twins,1,5498
5013,blush,catch,0,5680
5014,gurney,gurney,1,5622
5015,drink,drink,1,5861
5016,asleep,sleeping,0,6362
5017,psychic,psychic,1,6145
5018,donna,donna,1,5763
5019,lights,lights,1,5948
5020,nikolai,nikolai,1,6075
5021,cat,cat,1,5903
5022,logan,logan,1,5911
5023,rhea,rhea,1,5372
5024,demons,demons,1,5675
5025,kids,kids,1,5357
5026,hunters,hunters,1,5553
5027,church,church,1,5761
5028,him,him,1,5754
5029,rich,rich,1,6492
5030,promise,promise,1,5547
5031,mistletoe,mistleto,0,5515
5032,wanda,wanda,1,5575
5033,torie,torie,1,5725
5034,emily,emily,1,5731
5035,health,health,1,5312
5036,grape,grape,1,5495
5037,shawn,shawn,1,5443
5038,teria,teria,1,5585
5039,base,base,1,5517
5040,dementia,dementia,1,5717
5041,gracie,gracie,1,5425
5042,matilda,matilda,1,5414
5043,dresses,dresses,1,5412
5044,cobwebs,cobwebs,1,5779
5045,ghosts,ghosts,1,5899
5046,wallet,wallet,1,5487
5047,dwight,dwight,1,5902
5048,lollipop,lollipop,1,5712
5049,recorder,recorder,1,5859
5050,fight,fight,1,5454
5051,faeries,faeries,1,5358
5052,chase,chase,1,5668
5053,sleep,sleep,1,6475
5054,ellie,ellie,1,5396
5055,helen,helen,1,5425
5056,bear,bear,1,5448
5057,tree,tree,1,5664
5058,lift,lift,1,5674
5059,orders,book,0,5749
5060,kevin,kevin,1,5373
5061,treat,office,0,5532
5062,wastes,wastes,1,5589
5063,camping,camping,1,5515
5064,siege,event,0,5829
5065,escaped,escaped,1,6047
5066,hangar,hangar,1,5626
5067,food,food,1,5510
5068,charlie,growling,0,6443
5069,tickets,tickets,1,5408
5070,seth,seth,1,5743
5071,beams,bridge,0,5510
5072,trespassers,trespassers,1,5860
5073,catalog,portfolio,0,5811
5074,raphael,sire,0,5673
5075,renna,renna,1,5392
5076,books,the,0,6180
5077,maps,maps,1,5690
5078,birds,scenery,0,5673
5079,calvin,shaun,0,5967
5080,station,station,1,5750
5081,ebens,ebens,1,5613
5082,flashlight,light,0,5854
5083,smell,smell,1,5434
5084,evolved,evolved,1,5964
5085,rocks,rocks,1,5669
5086,wife,wife,1,5530
5087,swing,swing,1,5921
5088,psychiatrist,psychiatrist,1,5961
5089,eric,eric,1,5383
5090,desk,desk,1,5477
5091,salute,cubscout,0,6666
5092,ruffles,ruffles,1,5310
5093,delicious,delicious,1,5587
5094,zoe,zoe,1,5219
5095,kissing,kissing,1,5655
5096,miranda,miranda,1,5475
5097,lodge,lodge,1,5496
5098,hill,hill,1,6713
5099,ty,ty,1,5582
5100,cassie,cassie,1,5365
5101,listening,listening,1,5535
5102,mountain,mountain,1,5538
5103,maria,maria,1,5068
5104,clinic,clinic,1,5309
5105,master,hansum,0,5253
5106,king,king,1,6223
5107,denver,denver,1,5362
5108,snow,snow,1,5957
5109,sheila,sheila,1,5444
5110,ok,okay,0,6198
5111,dress,dress,1,5735
5112,drugs,drugs,1,5480
5113,mailbox,mailbox,1,5671
5114,karl,karl,1,5755
5115,scott,tyler,0,5998
5116,well,well,1,5734
5117,building,building,1,6366
5118,board,board,1,5692
5119,orb,sky,0,5683
5120,servant,servant,1,5551
5121,reapers,reapers,1,5544
5122,ella,ella,1,6065
5123,master,master,1,5574
5124,stubbs,stubbs,1,5298
5125,panicked,screamed,0,5853
5126,traitor,traitor,1,5505
5127,mother,mother,1,5426
5128,reassurance,guidance,0,5409
5129,scholarship,prize,0,5610
5130,magician,magician,1,5547
5131,tube,tube,1,5602
5132,writing,reading,0,5493
5133,settlements,settlements,1,5738
5134,harry,harry,1,5504
5135,heat,heat,1,5236
5136,jared,jared,1,5243
5137,billy,billy,1,5417
5138,ivan,ivan,1,5436
5139,alive,alive,1,5419
5140,marron,marron,1,5482
5141,rowena,rowena,1,5820
5142,francis,bridget,0,5754
5143,board,board,1,5863
5144,shield,shield,1,5726
5145,scott,scott,1,5316
5146,tommy,tommy,1,6265
5147,mail,letters,0,5331
5148,lawyer,dentist,0,5550
5149,turbines,turbines,1,5629
5150,recipe,recipe,1,5469
5151,tunnel,tunnel,1,5533
5152,whistling,jokes,0,5671
5153,grandmother,grandmother,1,5394
